country,year,population,gdp,co2,coal_co2,gas_co2,oil_co2,cement_co2,methane
World,2011,7110923797.0,0.0,34504.539,14737.899,6412.035,11361.404,1358.844,9672.067
World,2012,7201202531.0,0.0,35000.02,14906.987,6550.136,11494.373,1394.763,9767.593
World,2013,7291793608.0,0.0,35301.656,15001.509,6587.851,11577.865,1454.628,9742.556
World,2014,7381616239.0,0.0,35450.094,15017.948,6631.221,11606.367,1502.477,9827.423
World,2015,7470491904.0,106871830609920.0,35404.898,14667.685,6766.76,11831.668,1451.156,9848.547
World,2016,7558554580.0,110407201062912.0,35416.656,14336.13,6952.65,11962.95,1490.399,9878.319
World,2017,7645618013.0,114529589526528.0,35989.898,14513.114,7127.797,12149.412,1509.493,10041.971
World,2018,7729902724.0,118765811400704.0,36730.426,14746.245,7470.227,12249.189,1554.511,10198.932
World,2019,7811293714.0,122149364826112.0,37104.273,14694.93,7633.772,12411.968,1623.12,10279.053
World,2020,7887001284.0,118590019731456.0,35126.527,14266.885,7564.561,10960.689,1638.271,10163.954
World,2021,7954448405.0,126004794228736.0,36991.734,15134.602,7922.98,11530.972,1696.308,10330.923
World,2022,8021407170.0,130112561348608.0,37293.836,15185.965,7892.689,11909.615,1601.124,10529.812
World,2023,8091734935.0,0.0,37791.57,15401.22,7900.098,12208.835,1569.346,10514.614
