country,year,population,gdp,co2,coal_co2,gas_co2,oil_co2,cement_co2,methane
United Kingdom,1974,56233776.0,1062802292736.0,617.184,263.376,68.161,271.425,8.798,0.0
United Kingdom,1975,56266852.0,1061564055552.0,603.247,276.2,71.382,241.395,8.356,0.0
United Kingdom,1976,56263232.0,1085394059264.0,598.526,274.969,74.038,235.797,7.809,0.0
United Kingdom,1977,56244844.0,1108973453312.0,604.362,271.09,79.01,240.24,7.65,0.0
United Kingdom,1978,56240768.0,1148502802432.0,604.714,259.146,81.524,247.568,7.881,0.0
United Kingdom,1979,56265152.0,1180113305600.0,644.513,281.573,89.193,253.264,7.992,0.0
United Kingdom,1980,56326328.0,1160744140800.0,579.035,260.719,88.423,214.531,7.334,0.0
United Kingdom,1981,56395848.0,1145637961728.0,560.555,261.417,89.607,195.249,6.305,0.0
United Kingdom,1982,56450132.0,1163414863872.0,548.24,244.751,93.314,196.245,6.423,0.0
United Kingdom,1983,56501616.0,1204671086592.0,545.485,247.234,97.169,187.284,6.639,0.0
United Kingdom,1984,56568252.0,1234772426752.0,529.108,177.559,99.61,238.803,6.68,0.0
United Kingdom,1985,56643040.0,1278428446720.0,559.627,234.315,107.941,205.725,6.612,0.0
United Kingdom,1986,56721912.0,1334598565888.0,568.554,248.487,108.267,201.314,6.65,0.0
United Kingdom,1987,56826320.0,1398100983808.0,571.668,259.298,107.509,193.727,7.096,0.0
United Kingdom,1988,56952648.0,1467801403392.0,570.294,249.779,105.863,206.463,8.188,0.0
United Kingdom,1989,57076096.0,1499837497344.0,581.576,245.895,104.71,222.613,8.358,0.0
United Kingdom,1990,57210444.0,1505692221440.0,601.945,252.69,113.518,217.8,7.295,111.25
United Kingdom,1991,57359452.0,1488075358208.0,609.413,253.623,121.693,218.39,5.994,111.74
United Kingdom,1992,57509240.0,1491752058880.0,593.846,237.747,122.296,218.447,5.456,112.05
United Kingdom,1993,57647464.0,1527509024768.0,579.613,207.686,137.591,219.163,5.525,113.49
United Kingdom,1994,57785900.0,1585373249536.0,574.017,195.376,145.455,215.736,6.368,115.63
United Kingdom,1995,57930364.0,1623858085888.0,566.159,181.699,154.254,211.595,6.285,116.51
United Kingdom,1996,58078584.0,1663446679552.0,586.761,173.072,177.543,216.892,6.416,117.55
United Kingdom,1997,58250192.0,1713864572928.0,562.708,154.729,182.887,207.743,6.71,116.73
United Kingdom,1998,58438320.0,1766619873280.0,568.544,154.088,191.361,204.934,6.838,116.0
United Kingdom,1999,58635204.0,1823341936640.0,561.65,138.313,205.231,201.663,6.531,113.76
United Kingdom,2000,58850044.0,1889565278208.0,569.034,144.443,210.131,198.238,6.332,109.9
United Kingdom,2001,59092016.0,1939268304896.0,577.971,153.534,210.16,198.651,5.844,104.86
United Kingdom,2002,59355688.0,1983994265600.0,560.273,141.691,207.03,196.13,5.988,102.72
United Kingdom,2003,59649800.0,2050625372160.0,571.619,153.103,208.462,194.397,5.868,98.44
United Kingdom,2004,59995852.0,2099526631424.0,573.43,147.662,211.734,197.952,5.977,93.27
United Kingdom,2005,60383740.0,2161729470464.0,570.338,148.033,205.438,200.448,5.941,89.38
United Kingdom,2006,60803700.0,2212618829824.0,567.846,160.844,194.126,197.183,5.893,84.85
United Kingdom,2007,61260680.0,2267631583232.0,559.566,150.844,196.52,196.16,6.117,80.57
United Kingdom,2008,61742152.0,2252034801664.0,544.932,139.219,202.655,188.8,5.205,75.04
United Kingdom,2009,62243384.0,2151479246848.0,494.108,113.823,188.07,180.264,3.721,69.48
United Kingdom,2010,62760048.0,2190919860224.0,511.905,118.03,201.927,179.848,3.792,64.55
United Kingdom,2011,63286360.0,2223011266560.0,469.713,117.15,168.236,172.06,4.097,60.59
United Kingdom,2012,63808728.0,2255210414080.0,487.477,148.005,158.24,170.288,3.724,58.3
United Kingdom,2013,64302296.0,2296252465152.0,477.611,142.457,157.622,165.756,4.029,54.46
United Kingdom,2014,64773504.0,2369725399040.0,438.807,115.434,144.492,166.511,4.215,52.0
United Kingdom,2015,65224368.0,2426435796992.0,422.461,91.548,147.899,170.773,4.393,51.49
United Kingdom,2016,65655204.0,2478973124608.0,399.43,47.825,165.742,173.93,4.553,53.07
United Kingdom,2017,66064808.0,2539548573696.0,387.367,39.129,161.697,174.851,4.41,52.8
United Kingdom,2018,66432996.0,2582848208896.0,379.73,33.28,161.485,173.087,4.364,52.23
United Kingdom,2019,66778660.0,2624285048832.0,364.753,24.513,159.321,168.996,4.448,51.5
United Kingdom,2020,67059472.0,2334803886080.0,326.263,22.809,149.42,143.981,3.9,50.42
United Kingdom,2021,67281040.0,2512190177280.0,347.465,24.413,159.854,152.671,4.215,0.0
United Kingdom,2022,67508936.0,2615230595072.0,318.654,19.581,136.709,152.507,4.073,0.0
