country,year,population,gdp,co2,coal_co2,gas_co2,oil_co2,cement_co2,methane
China,2012,1369520865.0,14773157625856.0,9779.292,7464.744,277.599,1176.712,714.782,1625.214
China,2013,1379008046.0,15925464006656.0,9956.329,7493.408,320.127,1234.621,748.323,1651.454
China,2014,1387951973.0,17103948087296.0,9990.257,7424.993,370.222,1255.605,770.284,1670.111
China,2015,1396134164.0,18301224747008.0,9863.457,7266.92,380.052,1328.805,718.559,1671.582
China,2016,1404052626.0,19545710395392.0,9762.714,7071.355,421.726,1357.838,740.776,1621.114
China,2017,1412354742.0,20894363680768.0,10006.343,7163.255,486.359,1430.587,753.439,1639.649
China,2018,1419008963.0,22294286041088.0,10332.992,7316.367,575.369,1500.474,765.836,1677.521
China,2019,1423520354.0,23631939764224.0,10713.984,7523.024,630.171,1559.728,819.965,1699.523
China,2020,1426106083.0,24151844716544.0,10905.693,7679.484,676.473,1523.052,849.976,1732.467
China,2021,1426437276.0,26180600201216.0,11447.913,8141.342,765.333,1521.11,843.777,1778.4
China,2022,1425179562.0,26966017179648.0,11350.538,8168.899,760.059,1489.342,756.02,1864.384
China,2023,1422584937.0,0.0,11902.503,8550.844,814.783,1642.827,718.017,1886.24
