country,year,population,gdp,co2,coal_co2,gas_co2,oil_co2,cement_co2,methane
Brazil,2010,193701931.0,2820492492800.0,440.269,56.688,55.049,286.08,21.288,552.001
Brazil,2011,195284736.0,2968454955008.0,462.58,62.292,53.101,303.885,22.845,550.328
Brazil,2012,196876114.0,3025484382208.0,498.309,61.016,63.397,327.734,24.998,552.967
Brazil,2013,198478291.0,3116394610688.0,532.418,65.604,74.704,342.338,26.652,553.942
Brazil,2014,200085126.0,3132099919872.0,557.901,69.034,81.286,356.753,26.908,561.272
Brazil,2015,201675534.0,3021043138560.0,529.353,69.452,80.465,330.359,25.082,570.865
Brazil,2016,203218108.0,2922076176384.0,492.748,63.831,69.666,312.939,22.415,574.77
Brazil,2017,204703440.0,2960731668480.0,498.266,67.322,70.688,316.143,20.217,574.937
Brazil,2018,206107265.0,3013541101568.0,478.379,65.841,67.417,300.73,20.494,574.184
Brazil,2019,207455459.0,3050327244800.0,473.39,61.888,67.121,299.436,21.048,581.54
Brazil,2020,208660845.0,2950377504768.0,445.208,56.241,59.026,282.678,23.366,589.146
Brazil,2021,209550291.0,3097565331456.0,498.017,68.23,75.974,305.428,24.488,600.632
Brazil,2022,210306411.0,3187413090304.0,483.841,56.078,60.085,319.935,23.845,601.386
Brazil,2023,211140731.0,0.0,486.47,54.848,56.329,326.432,24.963,611.426
